customer_id,customer_age,gender,country,acquisition_channel,product_tier,tenure_months,monthly_spend,login_freq_monthly,feature_adoption,support_tickets_6m,nps_score,payment_failures_6m,referrals_made,days_since_login,customer_feedback,clv_12m
CUST0003828,31,Male,MX,Paid Ads,Pro,39,124.65,12,0.468,0,7.0,0,0,3,Customer service was polite but couldn't fix my problem on the first try.,1313.06
CUST0004879,45,Female,US,Direct,Basic,10,13.31,5,0.241,0,10.0,1,2,6,The Pro plan is worth every penny. ROI was clear within weeks.,170.35
CUST0002903,44,Female,US,Organic Search,Basic,3,11.18,20,0.405,0,6.0,0,2,5,customer service was polite but couldn't fix my problem on the first try.,140.52
CUST0000086,33,Male,AU,Social Media,Basic,1,,12,0.34,3,7.0,3,0,10,Way too expensive for what you get. Downgrading to the free tier.,111.17
CUST0006755,35,Male,US,Paid Ads,Basic,7,33.98,10,0.528,3,7.0,2,0,1,Three billing errors in six months. Their accounting team is a mess.,265.61
CUST0005638,34,Female,IN,Paid Ads,PRO,3,332.84,13,0.311,0,,1,0,9,,5729.04
CUST0004461,55,Male,FR,Social Media,Pro,15,109.61,14,0.707,2,8.0,0,0,1,Decent product for the price. A few bugs here and there.,1336.21
CUST0002555,30,Male,UK,Paid Ads,Basic,17,20.88,11,0.041,0,8.0,1,2,11,Great product. The new features they added last quarter are excellent.,278.7
CUST0005190,39,Male,UK,Social Media,Basic,84,14.18,10,0.657,0,9.0,0,1,32,Renewal was automatic and seamless. Happy to stay on the Pro plan.,176.44
CUST0003750,37,Male,AU,Direct,Pro,10,47.25,16,0.475,2,7.0,0,0,19,Customer service was polite but couldn't fix my problem on the first try...,497.25
CUST0001321,27,Male,AU,Email Campaign,Basic,9,32.45,18,0.589,0,8.0,0,1,0,Super easy to use and the customer support team is always helpful.,416.98
CUST0000665,41,Male,FR,Email Campaign,Free,20,0.0,18,0.173,1,10.0,0,3,3,Great product. The new features they added last quarter are excellent.,0.0
CUST0002701,25,Male,BR,Social Media,Enterprise,84,350.25,15,0.682,2,0.0,0,0,3,Not worth the price. The competitor offers more for less.,6295.95
CUST0005247,29,Male,UK,Organic Search,Pro,2,81.66,12,,2,8.0,0,1,2,Works okay most of the time. Had a couple of outages last month.,1070.95
CUST0005633,37,Non-Binary,IN,Paid Ads,Enterprise,23,277.0,6,,1,8.0,0,4,17,been using this for 23 months and it keeps getting better. highly recommend.,7154.88
CUST0000502,39,Female,US,Paid Ads,Free,2,0.0,9,0.089,2,10.0,0,1,1,Some features are behind a paywall that feels excessive.,0.0
CUST0002100,41,Female,IN,Paid Ads,Pro,3,130.69,16,0.597,3,3.0,0,1,5,Cancelled my subscription last week. Not what I expected.,1504.96
CUST0000844,35,Female,CA,Referral,Basic,14,36.6,10,0.495,6,9.0,0,2,1,Cancelled my subscription last week. Not what I expected.,527.94
CUST0001271,21,Female,UK,Referral,Enterprise,7,247.93,17,,2,8.0,0,1,1,The basic features work well. The advanced ones feel unfinished.,5649.5
CUST0003779,45,Male,CA,Direct,Pro,1,,14,0.545,3,5.0,0,0,10,Way too expensive for what you get. Downgrading to the free tier.,2360.77
CUST0003508,26,Female,FR,Paid Ads,Pro,84,168.17,9,0.318,4,10.0,0,0,14,Frustrated with constant login issues. Starting to look at alternatives.,1834.08
CUST0002872,42,Male,CA,Paid Ads,Basic,45,20.53,4,0.249,3,8.0,0,0,3,Three billing errors in six months. Their accounting team is a mess.,209.68
CUST0004237,36,Male,US,Paid Ads,Free,3,0.0,10,,1,8.0,0,1,5,Five stars. Does exactly what it promises and the team listens to feedback.,0.0
CUST0000623,43,Female,IN,Organic Search,Free,22,0.0,9,0.524,5,1.0,3,0,8,Cancelled my subscription last week. Not what I expected.,10.29
CUST0006043,20,Male,IN,Organic Search,Basic,19,22.81,13,0.723,2,8.0,1,0,5,Customer service was polite but couldn't fix my problem on the first try.,239.17
CUST0004468,23,Male,DE,Paid Ads,Free,11,0.0,10,0.181,0,6.0,3,1,19,Decent product for the price. A few bugs here and there.,0.0
CUST0002579,40,Female,DE,Direct,Free,52,0.0,10,0.202,0,,2,0,7,,0.0
CUST0005622,19,Female,CA,Organic Search,Basic,4,54.36,11,0.636,0,8.0,0,1,7,Great product... The new features they added last quarter are excellent...,756.83
CUST0004027,59,Female,US,Social Media,Basic,14,16.46,16,0.289,1,5.0,3,3,10,The basic features work well. The advanced ones feel unfinished.,172.89
CUST0002916,33,Female,SG,Paid Ads,Free,5,0.0,12,0.195,3,7.0,0,0,2,Poor customer service. Was on hold for 45 minutes and no resolution.,0.0
CUST0002144,37,Male,US,Referral,Free,25,0.0,14,0.146,4,9.0,0,2,30,Thinking about cancelling. Too many bugs and support is slow.,0.0
CUST0003324,34,Female,SG,Organic Search,Pro,4,114.83,22,0.175,0,,2,2,4,,1289.26
CUST0006130,33,Male,FR,Organic Search,Basic,5,18.19,16,0.252,2,4.0,0,0,7,Cancelled my subscription last week. Not what I expected.,180.89
CUST0006198,45,Male,UK,Social Media,Free,14,0.0,11,0.468,1,10.0,0,1,1,Great product. The new features they added last quarter are excellent.,15.85
CUST0003092,42,Male,SG,Referral,Free,3,0.0,14,0.592,0,8.0,1,0,19,Five stars. Does exactly what it promises and the team listens to feedback.,0.0
CUST0002103,42,Male,UK,Organic Search,Basic,13,26.73,12,0.162,1,9.0,0,0,2,Renewal was automatic and seamless. Happy to stay on the Pro plan.,305.19
CUST0004185,36,Female,CA,Paid Ads,Free,3,0.0,6,0.531,3,7.0,0,0,3,Exported my data and moving to a competitor. Disappointing experience.,0.0
CUST0003849,40,Male,US,Paid Ads,Basic,44,28.37,12,0.074,0,9.0,0,0,9,Love this product. It has completely changed how I manage my finances.,348.14
CUST0000108,35,Female,AU,Direct,Free,1,,16,0.185,0,6.0,0,0,5,Works okay most of the time. Had a couple of outages last month.,3.82
CUST0004741,19,Male,US,Direct,Basic,30,7.7,11,0.468,1,10.0,3,1,3,"Honestly the best fintech app I've tried. Clean interface, reliable data.",77.26
CUST0006079,40,Male,US,Referral,Basic,11,35.21,16,0.349,0,8.0,1,1,2,Great product. The new features they added last quarter are excellent.,421.53
CUST0000850,34,Male,MX,Direct,Basic,22,22.03,14,0.464,2,8.0,1,0,2,Not bad. I'd like to see more integrations added.,215.5
CUST0002124,31,Male,FR,Direct,Free,27,0.0,13,0.669,0,7.0,1,0,16,Some features are behind a paywall that feels excessive.,0.0
CUST0001096,25,Male,AU,Organic Search,Enterprise,12,349.32,11,0.26,2,10.0,0,0,7,used it for 12 months now. hasn't wowed me but gets the job done.,6413.75
CUST0002500,19,Female,US,Referral,Free,27,0.0,17,0.099,0,8.0,0,0,2,"Honestly the best fintech app I've tried... Clean interface, reliable data...",0.0
CUST0004395,35,Male,MX,Direct,Basic,22,21.85,18,0.689,1,7.0,0,1,2,Works okay most of the time. Had a couple of outages last month.,308.19
CUST0002790,36,Female,US,Paid Ads,Free,9,0.0,10,0.279,2,5.0,0,0,1,decent product for the price. a few bugs here and there.,3.6
CUST0004516,18,Male,US,Paid Ads,Pro,3,96.63,22,0.299,2,6.0,0,4,2,Decent product for the price. A few bugs here and there.,1598.14
CUST0000242,26,Female,IN,Email Campaign,Free,13,0.0,14,0.406,1,7.0,1,0,9,Some features are behind a paywall that feels excessive.,0.0
CUST0004886,44,Male,US,Social Media,Pro,11,148.76,5,0.443,2,8.0,0,1,10,"It's fine. Does what it says, nothing special.",1954.03
CUST0002819,39,Female,IN,Social Media,Free,10,0.0,14,0.146,0,9.0,3,0,3,Great product. The new features they added last quarter are excellent.,12.91
CUST0004006,50,Male,CA,Referral,Pro,4,120.14,12,0.146,0,9.0,2,1,5,"Honestly the best fintech app I've tried. Clean interface, reliable data.",1180.45
CUST0005813,27,Male,CA,Paid Ads,Basic,1,,10,0.119,1,8.0,0,0,10,Love this product. It has completely changed how I manage my finances.,165.88
CUST0006045,63,Female,US,Organic Search,Free,1,,10,0.597,0,9.0,0,0,22,Switched from a competitor and never looked back. Much better value.,18.24
CUST0004336,27,Female,CA,Referral,Pro,8,49.72,10,,0,8.0,3,0,2,Been using this for 8 months and it keeps getting better. Highly recommend.,352.12
CUST0001404,31,Male,AU,Email Campaign,Free,20,0.0,9,0.22,2,8.0,0,1,30,Decent product for the price. A few bugs here and there.,0.0
CUST0004690,29,Female,US,Paid Ads,Free,4,0.0,9,0.215,0,10.0,0,1,0,five stars. does exactly what it promises and the team listens to feedback.,0.0
CUST0000335,21,Male,IN,Paid Ads,Enterprise,2,347.45,8,0.532,4,7.0,0,1,0,Cancelled my subscription last week. Not what I expected.,6334.7
CUST0002442,30,Male,US,Organic Search,Free,5,0.0,9,0.196,0,10.0,0,0,3,Super easy to use and the customer support team is always helpful.,0.18
CUST0004587,47,Male,UK,Direct,Pro,13,82.03,14,0.284,0,10.0,1,0,14,Renewal was automatic and seamless. Happy to stay on the Pro plan.,824.18
CUST0003950,48,Male,US,Email Campaign,Enterprise,15,420.0,11,0.466,1,,1,3,8,,8136.0
CUST0001538,52,Female,US,Organic Search,Free,33,0.0,8,0.408,0,2.0,0,0,27,Exported my data and moving to a competitor. Disappointing experience.,9.06
CUST0004176,35,Male,DE,Paid Ads,Basic,7,9.37,7,0.158,0,5.0,0,2,2,Used it for 7 months now... Hasn't wowed me but gets the job done...,126.23
CUST0004203,35,Male,BR,Organic Search,Free,11,0.0,13,0.021,1,5.0,0,0,9,Support took a while to respond but eventually resolved my issue.,0.0
CUST0006691,62,Female,IN,Email Campaign,Basic,4,26.19,13,0.123,1,7.0,0,1,12,"It's fine... Does what it says, nothing special...",323.27
CUST0001333,31,Male,US,Organic Search,Free,6,0.0,13,0.718,0,2.0,1,0,32,Cancelled my subscription last week. Not what I expected.,3.19
CUST0003709,36,Female,FR,Paid Ads,Free,22,0.0,24,0.12,0,8.0,0,1,10,The Pro plan is worth every penny. ROI was clear within weeks.,1.61
CUST0002837,42,Male,SG,Paid Ads,Basic,19,28.51,8,0.046,1,0.0,0,3,4,Thinking about cancelling. Too many bugs and support is slow.,432.72
CUST0001858,28,Male,BR,Organic Search,Pro,12,135.27,8,0.622,1,8.0,0,4,6,Super easy to use and the customer support team is always helpful.,2400.16
CUST0004788,42,Male,AU,Social Media,Free,6,0.0,10,0.557,0,7.0,0,0,6,Used it for 6 months now. Hasn't wowed me but gets the job done.,4.47
CUST0005749,23,Female,FR,Organic Search,Pro,12,147.48,10,0.575,1,6.0,0,0,4,some features are behind a paywall that feels excessive.,1554.68
CUST0005064,50,Male,IN,Social Media,Free,13,0.0,10,0.523,0,3.0,1,4,2,Frustrated with constant login issues. Starting to look at alternatives.,13.13
CUST0002591,18,Non-Binary,AU,Social Media,Free,19,0.0,3,0.38,2,,1,0,23,,9.78
CUST0006776,35,Male,IN,Social Media,Basic,54,36.49,12,0.197,1,9.0,0,1,9,The Pro plan is worth every penny... ROI was clear within weeks...,475.96
CUST0002682,28,Male,US,Email Campaign,Basic,23,13.4,11,0.191,0,10.0,1,2,3,Love this product. It has completely changed how I manage my finances.,189.4
CUST0004734,48,Female,FR,Social Media,Free,14,0.0,16,0.368,3,9.0,0,1,2,Thinking about cancelling. Too many bugs and support is slow.,0.0
CUST0002487,59,Female,US,Social Media,Basic,60,18.93,15,0.696,0,6.0,0,2,29,Some features are behind a paywall that feels excessive.,269.64
CUST0004793,58,Female,FR,Organic Search,Basic,65,26.91,10,0.413,5,10.0,0,1,28,poor customer service. was on hold for 45 minutes and no resolution.,337.58
CUST0004721,24,Female,US,Email Campaign,Free,5,0.0,8,0.152,2,6.0,1,0,13,Customer service was polite but couldn't fix my problem on the first try.,0.74
CUST0002209,28,Female,AU,Paid Ads,Free,49,0.0,12,0.579,2,10.0,0,2,32,The basic features work well. The advanced ones feel unfinished.,0.0
CUST0006156,28,Male,MX,Direct,Basic,33,15.67,11,0.345,0,0.0,0,1,0,Cancelled my subscription last week. Not what I expected.,196.98
CUST0005697,35,Male,US,Direct,Basic,20,29.17,10,0.564,3,5.0,0,0,21,Way too expensive for what you get. Downgrading to the free tier.,299.5
CUST0001177,18,Male,US,Paid Ads,Pro,1,,12,0.265,4,10.0,0,0,9,not worth the price. the competitor offers more for less.,601.56
CUST0006053,43,Male,DE,Social Media,Free,8,0.0,10,0.274,1,7.0,2,0,3,Decent product for the price. A few bugs here and there.,0.0
CUST0006167,53,Female,US,Paid Ads,Free,5,0.0,9,0.564,2,5.0,0,2,13,Used it for 5 months now. Hasn't wowed me but gets the job done.,0.0
CUST0003582,30,Male,BR,Direct,Free,32,0.0,12,0.389,1,2.0,0,1,4,Had 32 support tickets in the last few months and issues are still open.,0.0
CUST0001524,47,Male,DE,Referral,Pro,2,49.2,13,0.425,1,9.0,0,1,7,Been using this for 2 months and it keeps getting better. Highly recommend.,658.31
CUST0001426,27,Female,BR,Paid Ads,Basic,12,39.39,13,0.69,3,8.0,0,0,14,the app crashes regularly. completely unreliable for actual financial work.,421.71
CUST0000231,52,Female,CA,Direct,Basic,2,44.91,15,0.307,2,9.0,2,1,4,The basic features work well. The advanced ones feel unfinished.,472.27
CUST0006787,37,Female,BR,Direct,Enterprise,6,121.7,10,0.548,0,1.0,1,0,25,Not worth the price. The competitor offers more for less.,3578.77
CUST0001261,53,Female,US,Direct,Basic,6,27.39,6,0.051,0,3.0,0,1,1,had 6 support tickets in the last few months and issues are still open.,337.05
CUST0001572,42,Female,AU,Email Campaign,Pro,22,53.13,16,0.696,2,0.0,0,0,5,The app crashes regularly. Completely unreliable for actual financial work.,596.86
CUST0003043,53,Male,UK,Organic Search,Basic,21,44.87,11,0.353,2,1.0,1,0,0,the app crashes regularly. completely unreliable for actual financial work.,404.79
CUST0001182,22,Male,UK,Organic Search,Free,6,0.0,13,0.636,3,7.0,1,0,3,Three billing errors in six months. Their accounting team is a mess.,0.0
CUST0004317,45,Female,MX,Direct,Basic,33,73.22,11,0.551,2,8.0,0,0,10,Not bad... I'd like to see more integrations added...,878.07
CUST0003928,22,Female,US,Organic Search,Free,23,0.0,14,0.74,0,,0,0,1,,0.0
CUST0002779,34,Female,US,Email Campaign,Pro,67,118.08,8,0.471,0,9.0,0,0,5,five stars. does exactly what it promises and the team listens to feedback.,1370.82
CUST0003912,26,Female,CA,Social Media,Pro,9,67.75,12,0.154,3,,1,0,11,,633.92
CUST0003443,48,Male,AU,Direct,Free,1,,11,0.466,1,,1,1,25,,0.0
CUST0004245,22,Female,US,Organic Search,Basic,20,13.58,7,,1,7.0,0,0,0,Works okay most of the time. Had a couple of outages last month.,140.81
CUST0005015,38,Male,BR,Social Media,Pro,7,120.72,11,0.568,6,9.0,2,0,5,Frustrated with constant login issues. Starting to look at alternatives.,940.02
CUST0001812,24,Female,US,Referral,Free,70,0.0,13,0.829,4,8.0,0,0,13,Way too expensive for what you get. Downgrading to the free tier.,14.84
CUST0003983,50,Female,AU,Referral,Free,9,0.0,11,0.279,3,8.0,0,1,9,Not worth the price. The competitor offers more for less.,0.0
CUST0003899,51,Male,AU,Paid Ads,Free,12,0.0,12,0.164,2,8.0,0,3,3,Average experience. The mobile app needs work.,0.2
CUST0005783,48,Female,DE,Referral,Pro,14,94.52,10,0.831,0,9.0,0,2,25,"Honestly the best fintech app I've tried. Clean interface, reliable data.",1400.87
CUST0000545,49,Female,AU,Social Media,Basic,9,49.02,16,0.534,1,5.0,0,1,4,Customer service was polite but couldn't fix my problem on the first try.,599.45
CUST0003727,29,Female,DE,Social Media,Basic,1,,12,0.212,0,5.0,0,0,9,Customer service was polite but couldn't fix my problem on the first try.,281.24
CUST0005504,48,Female,IN,Direct,Free,8,0.0,7,0.433,1,2.0,0,1,12,Three billing errors in six months. Their accounting team is a mess.,17.96
CUST0004381,35,Male,US,Organic Search,Pro,25,70.99,14,0.757,1,7.0,0,4,9,decent product for the price... a few bugs here and there...,1216.35
CUST0006727,36,Male,IN,Social Media,Enterprise,26,482.93,14,0.443,0,9.0,0,1,9,Switched from a competitor and never looked back... Much better value...,8789.71
CUST0003623,34,Female,US,Referral,Basic,8,12.44,12,0.55,2,10.0,0,0,19,Customer service was polite but couldn't fix my problem on the first try.,137.18
CUST0001859,18,Female,BR,Paid Ads,Pro,16,122.11,13,0.527,2,8.0,0,2,8,Not bad. I'd like to see more integrations added.,1791.49
CUST0001853,30,Male,US,Paid Ads,Pro,21,78.44,11,,1,10.0,0,0,22,Great product. The new features they added last quarter are excellent.,882.83
CUST0002082,42,Non-Binary,UK,Direct,Basic,2,16.87,15,0.8,2,,0,0,0,,188.53
CUST0003074,30,Male,US,Paid Ads,Pro,19,54.42,13,0.415,0,8.0,0,2,0,The Pro plan is worth every penny. ROI was clear within weeks.,821.33
CUST0006915,39,Female,DE,Paid Ads,Free,72,0.0,11,0.405,0,5.0,0,4,1,"it's fine. does what it says, nothing special.",0.0
CUST0003180,47,Female,UK,Email Campaign,Pro,15,80.51,13,0.449,2,,1,0,5,,865.78
CUST0006654,36,Female,UK,Direct,Free,8,0.0,15,0.477,0,10.0,0,1,4,Super easy to use and the customer support team is always helpful.,0.0
CUST0002324,27,Female,US,Social Media,Pro,11,90.36,12,0.185,2,10.0,0,0,19,Works okay most of the time. Had a couple of outages last month.,1064.11
CUST0000434,32,Female,US,Referral,Pro,7,66.83,15,,2,7.0,2,1,5,Average experience... The mobile app needs work...,580.13
CUST0000102,24,Female,FR,Paid Ads,Free,42,0.0,16,0.311,2,9.0,0,0,10,The basic features work well. The advanced ones feel unfinished.,0.0
CUST0002102,32,Male,US,Organic Search,Basic,5,20.23,16,0.288,1,6.0,0,1,13,Used it for 5 months now. Hasn't wowed me but gets the job done.,256.5
CUST0005589,24,Female,SG,Direct,Basic,11,23.46,13,0.627,4,0.0,0,0,1,Frustrated with constant login issues. Starting to look at alternatives.,235.54
CUST0000132,38,Female,US,Referral,Enterprise,11,443.97,18,0.124,1,7.0,1,1,5,Some features are behind a paywall that feels excessive.,6985.68
CUST0001127,45,Female,US,Social Media,Free,13,0.0,9,0.082,1,8.0,1,0,20,The dashboard is intuitive and the reports save me hours every month.,13.48
CUST0003649,28,Female,US,Email Campaign,Pro,19,55.18,12,0.428,0,5.0,1,0,7,Works okay most of the time. Had a couple of outages last month.,485.28
CUST0006090,24,Female,UK,Social Media,Pro,69,100.37,13,0.121,1,8.0,0,0,1,Super easy to use and the customer support team is always helpful.,1140.45
CUST0004694,44,Male,UK,Email Campaign,Basic,1,,10,0.294,2,6.0,0,4,7,works okay most of the time. had a couple of outages last month.,362.43
CUST0003503,36,Male,IN,Social Media,Basic,27,25.47,10,0.058,3,2.0,0,0,9,Cancelled my subscription last week. Not what I expected.,248.84
CUST0005732,47,Female,UK,Organic Search,Pro,84,99.04,13,0.573,0,9.0,0,0,11,Five stars. Does exactly what it promises and the team listens to feedback.,1140.69
CUST0006196,34,Male,US,Email Campaign,Basic,8,45.0,9,0.252,1,10.0,0,0,8,super easy to use and the customer support team is always helpful.,505.51
CUST0004835,40,Male,AU,Organic Search,Basic,30,26.29,15,0.713,0,2.0,2,0,23,Cancelled my subscription last week... Not what I expected...,212.22
CUST0001970,18,Male,IN,Direct,Free,4,0.0,9,0.695,2,6.0,0,0,13,Support took a while to respond but eventually resolved my issue.,0.0
CUST0001471,32,Female,CA,Organic Search,Basic,3,37.69,12,0.12,1,10.0,0,1,12,the dashboard is intuitive and the reports save me hours every month.,487.05
CUST0003492,34,Male,MX,Paid Ads,Free,26,0.0,16,0.318,1,8.0,0,0,0,The dashboard is intuitive and the reports save me hours every month.,7.54
CUST0005631,52,Male,IN,Referral,Free,57,0.0,17,0.152,1,2.0,0,0,12,Thinking about cancelling. Too many bugs and support is slow.,0.0
